0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.28,0.8200000000000001,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.28,0.8200000000000001,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.28,0.8200000000000001,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.36,0.0,0.0,0.0,1.0,0.0,0.5,0.28,0.8200000000000001,0.8,0.0,0.0,0.0,1.0,0.36,0.0,0.17,0.6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.17,0.8200000000000001,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.6,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.8,0.0,0.0,0.0,1.0,0.16,1.0,0.18,0.6,0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.28,0.8200000000000001,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.8,0.0,0.0,0.0,1.0,0.16,1.0,0.18,0.6,0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.28,0.8200000000000001,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.8,0.0,0.0,0.0,1.0,0.16,1.0,0.18,0.6,0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.28,0.8200000000000001,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.8,0.0,0.0,0.0,1.0,0.36,1.0,0.18,0.6,0.36,0.0,0.0,0.0,1.0,0.16,0.5,0.28,0.8200000000000001,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.8,0.0,0.0,0.0,1.0,0.16,1.0,0.28,0.6,0.36,0.0,0.0,0.0,1.0,0.36,0.5,0.18,0.8200000000000001,-1,-1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.12,0.0,0.0,1.0,0.0,0.44,0.0,0.59,-0.56,0.28,1.0,0.0,0.0,0.0,0.08,1.0,0.7,-0.14,-1,1,1,1,-1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.12,1.0,0.0,1.0,0.0,0.44,0.0,0.59,-0.56,0.28,0.0,0.0,0.0,0.0,0.08,1.0,0.7,-0.14,-1,1,1,1,-1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.12,0.0,0.0,0.0,0.0,0.44,0.0,0.59,-0.56,0.28,1.0,0.0,1.0,0.0,0.08,1.0,0.7,-0.14,-1,1,1,1,-1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.12,0.0,0.0,1.0,0.0,0.08,0.0,0.59,-0.56,0.28,1.0,0.0,0.0,0.0,0.44,1.0,0.7,-0.14,-1,1,1,1,-1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0.12,0.0,0.0,1.0,0.0,0.44,0.0,0.7,-0.56,0.28,1.0,0.0,0.0,0.0,0.08,1.0,0.59,-0.14,-1,1,1,1,-1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
