0.52,0.0,0.0,1.0,0.0,0.44,0.0,0.07,0.51,0.36,0.0,0.0,1.0,0.0,0.48,0.25,0.38,0.86,-1,1,1,1,1,1,-1,1,-1,0,1,1,0,0,1,0,1
0.36,0.0,0.0,1.0,0.0,0.44,0.0,0.07,0.51,0.52,0.0,0.0,1.0,0.0,0.48,0.25,0.38,0.86,-1,1,1,1,1,1,-1,1,-1,0,1,1,0,0,1,0,1
0.52,0.0,0.0,1.0,0.0,0.44,0.0,0.07,0.51,0.36,0.0,0.0,1.0,0.0,0.48,0.25,0.38,0.86,-1,1,1,1,1,1,-1,1,-1,0,1,1,0,0,1,0,1
0.52,0.0,0.0,1.0,0.0,0.44,0.0,0.07,0.51,0.36,0.0,0.0,1.0,0.0,0.48,0.25,0.38,0.86,-1,1,1,1,1,1,-1,1,-1,0,1,1,0,0,1,0,1
0.52,0.0,0.0,1.0,0.0,0.44,0.25,0.07,0.51,0.36,0.0,0.0,1.0,0.0,0.48,0.0,0.38,0.86,-1,1,1,1,1,1,-1,1,-1,0,1,1,0,0,1,0,1
0.12,0.0,0.0,0.0,1.0,0.64,0.5,0.94,1.58,0.28,1.0,0.0,0.0,0.0,0.24,0.5,0.38,1.12,1,1,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
0.28,0.0,0.0,0.0,1.0,0.64,0.5,0.94,1.58,0.12,1.0,0.0,0.0,0.0,0.24,0.5,0.38,1.12,1,1,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
0.12,0.0,0.0,0.0,1.0,0.64,0.5,0.94,1.58,0.28,1.0,0.0,0.0,0.0,0.24,0.5,0.38,1.12,1,1,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
0.12,0.0,0.0,0.0,0.0,0.64,0.5,0.94,1.58,0.28,1.0,0.0,0.0,1.0,0.24,0.5,0.38,1.12,1,1,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
0.12,0.0,0.0,0.0,1.0,0.64,0.5,0.94,1.58,0.28,1.0,0.0,0.0,0.0,0.24,0.5,0.38,1.12,1,1,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,1
0.88,0.0,1.0,0.0,0.0,0.4,0.5,0.86,1.76,0.0,0.0,1.0,0.0,0.0,0.4,0.25,0.89,1.79,-1,1,1,1,1,1,1,1,-1,0,1,1,0,0,1,0,1
0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.86,1.76,0.88,0.0,1.0,0.0,0.0,0.4,0.25,0.89,1.79,-1,1,1,1,1,1,1,1,-1,0,1,1,0,0,1,0,1
0.88,0.0,1.0,0.0,0.0,0.4,0.5,0.86,1.76,0.0,0.0,1.0,0.0,0.0,0.4,0.25,0.89,1.79,-1,1,1,1,1,1,1,1,-1,0,1,1,0,0,1,0,1
0.88,0.0,1.0,0.0,0.0,0.4,0.5,0.86,1.76,0.0,0.0,1.0,0.0,0.0,0.4,0.25,0.89,1.79,-1,1,1,1,1,1,1,1,-1,0,1,1,0,0,1,0,1
0.88,0.0,1.0,0.0,0.0,0.4,0.25,0.86,1.76,0.0,0.0,1.0,0.0,0.0,0.4,0.5,0.89,1.79,-1,1,1,1,1,1,1,1,-1,0,1,1,0,0,1,0,1
