0.2,0.0,1.0,0.0,0.0,0.88,0.0,0.94,-1.0,0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,-1,1,1,-1,1,1,1,-1,1,0,0,0,1,1,0,1,1
0.96,0.0,1.0,0.0,0.0,0.88,0.0,0.94,-1.0,0.2,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,-1,1,1,-1,1,1,1,-1,1,0,0,0,1,1,0,1,1
0.2,0.0,1.0,0.0,0.0,0.88,0.0,0.94,-1.0,0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,-1,1,1,-1,1,1,1,-1,1,0,0,0,1,1,0,1,1
0.2,0.0,0.0,0.0,0.0,0.88,0.0,0.94,-1.0,0.96,0.0,1.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,-1,1,1,-1,1,1,1,-1,1,0,0,0,1,1,0,1,1
0.2,0.0,1.0,0.0,0.0,0.04,0.0,0.94,-1.0,0.96,0.0,0.0,0.0,1.0,0.88,0.5,0.97,-0.44999999999999996,-1,1,1,-1,1,1,1,-1,1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,1.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,0.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.96,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.04,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,1.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,0.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.04,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.96,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
0.96,0.0,0.0,0.0,1.0,0.96,0.5,0.97,-0.44999999999999996,0.96,1.0,0.0,0.0,0.0,0.04,0.0,0.96,-0.98,1,1,1,1,1,1,-1,1,-1,0,0,0,1,1,0,1,1
