0.32,1.0,0.0,0.0,0.0,0.6,0.25,0.75,1.35,0.4,1.0,0.0,0.0,0.0,0.56,0.5,0.98,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.4,1.0,0.0,0.0,0.0,0.6,0.25,0.75,1.35,0.32,1.0,0.0,0.0,0.0,0.56,0.5,0.98,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.32,1.0,0.0,0.0,0.0,0.6,0.25,0.75,1.35,0.4,1.0,0.0,0.0,0.0,0.56,0.5,0.98,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.32,1.0,0.0,0.0,0.0,0.6,0.25,0.98,1.35,0.4,1.0,0.0,0.0,0.0,0.56,0.5,0.75,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.84,0.0,1.0,0.0,0.0,0.68,0.25,0.17,0.43000000000000005,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.89,1.5,-1,1,1,1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.2,0.0,1.0,0.0,0.0,0.68,0.25,0.17,0.43000000000000005,0.84,0.0,0.0,0.0,1.0,1.0,0.0,0.89,1.5,-1,1,1,1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.84,0.0,0.0,0.0,0.0,0.68,0.25,0.17,0.43000000000000005,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.89,1.5,-1,1,1,1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.84,0.0,1.0,0.0,0.0,0.68,0.25,0.89,0.43000000000000005,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.17,1.5,-1,1,1,1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.32,1.0,0.0,0.0,0.0,0.6,0.25,0.75,1.35,0.4,1.0,0.0,0.0,0.0,0.56,0.5,0.98,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.4,1.0,0.0,0.0,0.0,0.6,0.25,0.75,1.35,0.32,1.0,0.0,0.0,0.0,0.56,0.5,0.98,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.32,1.0,0.0,0.0,0.0,0.6,0.25,0.75,1.35,0.4,1.0,0.0,0.0,0.0,0.56,0.5,0.98,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
0.32,1.0,0.0,0.0,0.0,0.6,0.25,0.98,1.35,0.4,1.0,0.0,0.0,0.0,0.56,0.5,0.75,1.06,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0
